species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Mergus_merganser,LC,0.6135501026713196,0.4625171108929403,1.07606721356426,0.03888379654584051,0.04033658487210455,0.025895616633686048,0.005574821499570501,0.07825348645826252,3890,0.22084367245657568
Mergus_octosetaceus,CR,0.426937107802005,0.49390906188943756,0.9208461696914425,0.571165057668944,0.5820103996556826,0.0443113977469731,0.5162606488359657,0.6375379113419923,3891,0.0035842293906810036
Mergus_serrator,LC,0.5495803487492865,0.44450336284392716,0.9940837115932137,0.05205094992417743,0.045922555049422276,0.030771571946910263,0.003563039676221332,0.08668558220021458,3892,0.15494899365867107
Mergus_squamatus,EN,0.6280259392995404,0.4788978147565756,1.106923754056116,0.4211417243202175,0.4395927704143536,0.07897085666783804,0.3369172194774266,0.5629834554695241,3893,0.012682657843948167
Merops_albicollis,LC,0.17132925819115796,0.2721450405324578,0.44347429872361577,0.03129002779560379,0.02481809523110179,0.013920346038889152,0.00207753529829249,0.03780903784649546,3894,0.30783016266887236
Merops_apiaster,LC,0.19637188690179205,0.23042515593522697,0.426797042837019,0.026443747110462046,0.024628618830971623,0.012446825715541414,0.005159541506091755,0.03761417597347221,3895,0.38806175902950096
Merops_boehmi,LC,0.09522484770437664,0.09965156680898926,0.1948764145133659,0.01010435935813515,0.009157258236359007,0.005008677357484894,0.0010329051242097965,0.016065240947157788,3896,0.8486352357320099
Merops_breweri,LC,0.09664750683522154,0.1828563791691617,0.27950388600438325,0.017531249353804304,0.01568699562886633,0.007283664097218247,0.002825058228237821,0.023238796193125376,3897,0.5898814447201544
Merops_bullockoides,LC,0.0867221561846751,0.1754933506345784,0.26221550681925354,0.01228151709857924,0.013293748956123279,0.005377539373561667,0.006048287284387418,0.022697147495562366,3898,0.7623380204025365
Merops_bulocki,LC,0.08582346321045384,0.1552815842193085,0.24110504742976233,0.010300397822870346,0.011022905102558132,0.006945219769836653,0.0016801300404172864,0.02073338622241181,3899,0.84063964709126
Merops_gularis,LC,0.09465533869266105,0.1331443879708704,0.22779972666353143,0.009587704756773714,0.010554853087699968,0.0068206841904725046,0.0013034232384927357,0.02017189160306184,3900,0.864902122966639
Merops_hirundineus,LC,0.10826817124851593,0.15806410668318305,0.266332277931699,0.016818314370666047,0.014970654765480746,0.008119779854307705,0.0025901257314249818,0.0235977613943544,3901,0.609181141439206
Merops_leschenaulti,LC,0.14645423914918074,0.19168253987174344,0.3381367790209242,0.010679057888821453,0.012014113436292592,0.00788785170975113,0.0021386130768897877,0.023657061044388642,3902,0.8265784394816653
Merops_malimbicus,LC,0.15624872800496425,0.17322436596968915,0.3294730939746534,0.013006710489790744,0.014097726504339988,0.008664504775093266,0.001389586860412334,0.026409045819683123,3903,0.7375241246208988
Merops_muelleri,LC,0.09738214869837432,0.13082537681141948,0.22820752550979378,0.011944717211998197,0.010932258700573079,0.006266861615550007,0.003237146290237785,0.018706071710556785,3904,0.7737799834574028
Merops_nubicoides,LC,0.18307002735181127,0.22498665327743322,0.4080566806292445,0.02571039356133408,0.022218884899246963,0.012547396486474032,0.00270727629489371,0.036288021819024074,3905,0.402398676592225
Merops_nubicus,LC,0.15056475249453857,0.19357480906523317,0.34413956155977177,0.013487460761343403,0.01251905378273031,0.008287813593650311,0.0010769991287346873,0.02364439372586621,3906,0.7205679625034463
Merops_oreobates,LC,0.08712895243567487,0.144167196483966,0.23129614891964087,0.009397948538773649,0.009365388462397215,0.007819544254089586,1.881152615843555e-4,0.01958032276161872,3907,0.8717948717948718
Merops_orientalis,LC,0.14192251676879675,0.20994327167664323,0.35186578844544,0.012475934522035043,0.013823494325241954,0.008283866484417588,0.00361653091189835,0.02966680039795461,3908,0.7555831265508685
Merops_ornatus,LC,0.14581536423739636,0.1829195113588414,0.32873487559623776,0.02193218212296326,0.019001099850540534,0.010135983285137916,0.0011719365371694436,0.028941547860584973,3909,0.47587537910118555
