species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Accipiter_virgatus,LC,0.16510009054497318,0.05406706116586569,0.21916715171083886,0.0075753927740553305,0.010429517920282273,0.006218550736535498,0.001931150959120897,0.01819118409090267,63,0.647780534877309
Aceros_nipalensis,VU,0.41566093312085767,0.10707291941665689,0.5227338525375146,0.13940408723818404,0.12673324010462284,0.026642306317823463,0.08225537102594152,0.15639955136811365,64,0.030328094844223878
Acridotheres_albocinctus,LC,0.16457085621357528,0.038000248682940864,0.20257110489651614,0.011391684542988292,0.009664958372739587,0.0053500122047566495,0.0016404252586331586,0.01632860612040212,65,0.4143920595533499
Acridotheres_cinereus,VU,0.17151861735190255,0.04684944279189541,0.21836806014379795,0.05694523513938868,0.05527063593923072,0.011455732854329439,0.03485927379807638,0.06775980758412639,66,0.0811965811965812
Acridotheres_cristatellus,LC,0.1913981804486711,0.08355248661315491,0.274950667061826,0.011277330936070914,0.012003827513110677,0.008814621022705839,0.0021744563664589716,0.023284131541538227,67,0.4188034188034188
Acridotheres_fuscus,LC,0.17967269557666904,0.04053421648981773,0.22020691206648677,0.008912659429036181,0.007863238861663553,0.004887824950428672,7.224789954893725e-4,0.015487738643270129,68,0.5467328370554178
Acridotheres_ginginianus,LC,0.22992028866670516,0.06174655500066543,0.2916668436673706,0.017123489143865578,0.01648309598145516,0.007040730885889084,0.005159232015863362,0.02527900670477123,69,0.2561345464571271
Acridotheres_grandis,LC,0.22434061908111674,0.06611540673821706,0.29045602581933383,0.008656504460729353,0.008828707725374065,0.005786768848206335,0.001428765063408011,0.016800447610520523,70,0.5642404190791288
Acridotheres_tristis,LC,0.2838756854495563,0.19594164476166254,0.47981733021121886,0.01792583683769345,0.01992216924344297,0.012047497867953668,0.002680089948515673,0.03783058932662707,71,0.2420733388475324
Acrobatornis_fonsecai,VU,0.09237443997770224,0.023447169652513093,0.11582160963021533,0.027278775265632986,0.026096751698562758,0.007429597637810156,0.01595714315857392,0.03695184410956464,72,0.14957264957264957
Acrocephalus_aequinoctialis,EN,0.12377278448444225,0.024721600203381263,0.1484943846878235,0.08506958377396176,0.080567427929138,0.01251645945443159,0.05455578010325164,0.09166156481180476,73,0.05431486076647367
Acrocephalus_agricola,LC,0.22273606469619675,0.02915536201553981,0.2518914267117366,0.012465583646193868,0.012782429334300098,0.008069734518798003,9.359659363700384e-4,0.022714672992814947,74,0.37069203198235456
Acrocephalus_arundinaceus,LC,0.14738367634718938,0.04194566306950388,0.18932933941669328,0.009921947725665462,0.009059004771414372,0.0061997055574711125,9.541457679996842e-4,0.01725906168741998,75,0.4858009374138406
Acrocephalus_australis,LC,0.17356631008719686,0.04393468550970531,0.21750099559690217,0.005353353534394031,0.006944540704166307,0.00530156489847405,9.088313641036148e-4,0.01643046560614063,76,0.8359525778880618
Acrocephalus_bistrigiceps,LC,0.2423880332701651,0.0372458310426075,0.2796338643127726,0.012952106327111806,0.011480751186169787,0.00520385224989182,0.0037774184686732233,0.017548683598854063,77,0.3547008547008547
Acrocephalus_brevipennis,VU,0.10308087255825937,0.021119511712792638,0.12420038427105201,0.03287891561326313,0.030977242157946668,0.006664625735945546,0.020788260789459893,0.03856407026018121,78,0.12696443341604632
